imagefile,eye,gaze_x,gaze_y
005166.jpg,L,0.623,-0.2838
005167.jpg,L,0.623,-0.2838
005168.jpg,L,0.623,-0.2838
005169.jpg,L,0.623,-0.2838
005170.jpg,L,0.623,-0.2838
005171.jpg,L,0.623,-0.2838
005172.jpg,L,0.623,-0.2838
005173.jpg,L,0.623,-0.2838
005174.jpg,L,0.623,-0.2838
005175.jpg,L,0.623,-0.2838
005176.jpg,L,0.623,-0.2838
005177.jpg,L,0.623,-0.2838
005178.jpg,L,0.623,-0.2838
005179.jpg,L,0.623,-0.2838
005180.jpg,L,0.623,-0.2838
005181.jpg,L,0.623,-0.2838
005182.jpg,L,0.623,-0.2838
005183.jpg,L,0.623,-0.2838
005184.jpg,L,0.623,-0.2838
005185.jpg,L,0.623,-0.2838
005186.jpg,L,0.623,-0.2838
005187.jpg,L,0.623,-0.2838
005188.jpg,L,0.623,-0.2838
005189.jpg,L,0.623,-0.2838
005190.jpg,L,0.623,-0.2838
005191.jpg,L,0.623,-0.2838
005192.jpg,L,0.623,-0.2838
005193.jpg,L,0.623,-0.2838
005194.jpg,L,0.623,-0.2838
005195.jpg,L,0.623,-0.2838
005196.jpg,L,0.623,-0.2838
005197.jpg,L,0.623,-0.2838
005198.jpg,L,0.623,-0.2838
005199.jpg,L,0.623,-0.2838
005200.jpg,L,0.623,-0.2838
005201.jpg,L,0.623,-0.2838
005202.jpg,L,0.623,-0.2838
005203.jpg,L,0.623,-0.2838
005204.jpg,L,0.623,-0.2838
005205.jpg,L,0.623,-0.2838
005206.jpg,L,0.623,-0.2838
005207.jpg,L,0.623,-0.2838
005208.jpg,L,0.623,-0.2838
005209.jpg,L,0.623,-0.2838
005210.jpg,L,0.623,-0.2838
005211.jpg,L,0.623,-0.2838
005212.jpg,L,0.623,-0.2838
005213.jpg,L,0.623,-0.2838
005214.jpg,L,0.623,-0.2838
005215.jpg,L,0.623,-0.2838
005216.jpg,L,0.623,-0.2838
005366.jpg,L,0.3161,0.6734
005367.jpg,L,0.3161,0.6734
005368.jpg,L,0.3161,0.6734
005369.jpg,L,0.3161,0.6734
005370.jpg,L,0.3161,0.6734
005371.jpg,L,0.3161,0.6734
005372.jpg,L,0.3161,0.6734
005373.jpg,L,0.3161,0.6734
005374.jpg,L,0.3161,0.6734
005375.jpg,L,0.3161,0.6734
005376.jpg,L,0.3161,0.6734
005377.jpg,L,0.3161,0.6734
005378.jpg,L,0.3161,0.6734
005379.jpg,L,0.3161,0.6734
005380.jpg,L,0.3161,0.6734
005381.jpg,L,0.3161,0.6734
005382.jpg,L,0.3161,0.6734
005383.jpg,L,0.3161,0.6734
005384.jpg,L,0.3161,0.6734
005385.jpg,L,0.3161,0.6734
005386.jpg,L,0.3161,0.6734
005387.jpg,L,0.3161,0.6734
005388.jpg,L,0.3161,0.6734
005389.jpg,L,0.3161,0.6734
005390.jpg,L,0.3161,0.6734
005391.jpg,L,0.3161,0.6734
005392.jpg,L,0.3161,0.6734
005393.jpg,L,0.3161,0.6734
005394.jpg,L,0.3161,0.6734
005395.jpg,L,0.3161,0.6734
005396.jpg,L,0.3161,0.6734
005397.jpg,L,0.3161,0.6734
005398.jpg,L,0.3161,0.6734
005399.jpg,L,0.3161,0.6734
005400.jpg,L,0.3161,0.6734
005401.jpg,L,0.3161,0.6734
005402.jpg,L,0.3161,0.6734
005403.jpg,L,0.3161,0.6734
005404.jpg,L,0.3161,0.6734
005405.jpg,L,0.3161,0.6734
005406.jpg,L,0.3161,0.6734
005407.jpg,L,0.3161,0.6734
005408.jpg,L,0.3161,0.6734
005409.jpg,L,0.3161,0.6734
005410.jpg,L,0.3161,0.6734
005411.jpg,L,0.3161,0.6734
005412.jpg,L,0.3161,0.6734
005413.jpg,L,0.3161,0.6734
005414.jpg,L,0.3161,0.6734
005415.jpg,L,0.3161,0.6734
005416.jpg,L,0.3161,0.6734
005417.jpg,L,0.3161,0.6734
005418.jpg,L,0.3161,0.6734
005419.jpg,L,0.3161,0.6734
005420.jpg,L,0.3161,0.6734
005421.jpg,L,0.3161,0.6734
005422.jpg,L,0.3161,0.6734
005423.jpg,L,0.3161,0.6734
005424.jpg,L,0.3161,0.6734
005425.jpg,L,0.3161,0.6734
005426.jpg,L,0.3161,0.6734
005427.jpg,L,0.3161,0.6734
005428.jpg,L,0.3161,0.6734
005429.jpg,L,0.3161,0.6734
005430.jpg,L,0.3161,0.6734
005431.jpg,L,0.3161,0.6734
005432.jpg,L,0.3161,0.6734
005433.jpg,L,0.3161,0.6734
005434.jpg,L,0.3161,0.6734
005435.jpg,L,0.3161,0.6734
005436.jpg,L,0.3161,0.6734
005437.jpg,L,0.3161,0.6734
005438.jpg,L,0.3161,0.6734
005439.jpg,L,0.3161,0.6734
005440.jpg,L,0.3161,0.6734
005441.jpg,L,0.3161,0.6734
005442.jpg,L,0.3161,0.6734
005443.jpg,L,0.3161,0.6734
005444.jpg,L,0.3161,0.6734
005445.jpg,L,0.3161,0.6734
005446.jpg,L,0.3161,0.6734
005447.jpg,L,0.3161,0.6734
005448.jpg,L,0.3161,0.6734
005449.jpg,L,0.3161,0.6734
005450.jpg,L,0.3161,0.6734
005451.jpg,L,0.3161,0.6734
005452.jpg,L,0.3161,0.6734
005453.jpg,L,0.3161,0.6734
005454.jpg,L,0.3161,0.6734
005455.jpg,L,0.3161,0.6734
005456.jpg,L,0.3161,0.6734
005457.jpg,L,0.3161,0.6734
005458.jpg,L,0.3161,0.6734
005459.jpg,L,0.3161,0.6734
005460.jpg,L,0.3161,0.6734
005461.jpg,L,0.3161,0.6734
005462.jpg,L,0.3161,0.6734
005463.jpg,L,0.3161,0.6734
005464.jpg,L,0.3161,0.6734
005465.jpg,L,0.3161,0.6734
005466.jpg,L,0.3161,0.6734
005467.jpg,L,0.3161,0.6734
005468.jpg,L,0.3161,0.6734
005469.jpg,L,0.3161,0.6734
005470.jpg,L,0.3161,0.6734
005471.jpg,L,0.3161,0.6734
005472.jpg,L,0.3161,0.6734
005473.jpg,L,0.3161,0.6734
005474.jpg,L,0.3161,0.6734
005475.jpg,L,0.3161,0.6734
005476.jpg,L,0.3161,0.6734
005477.jpg,L,0.3161,0.6734
005478.jpg,L,0.3161,0.6734
005479.jpg,L,0.3161,0.6734
005480.jpg,L,0.3161,0.6734
005481.jpg,L,0.3161,0.6734
005482.jpg,L,0.3161,0.6734
005483.jpg,L,0.3161,0.6734
005484.jpg,L,0.3161,0.6734
005485.jpg,L,0.3161,0.6734
005486.jpg,L,0.3161,0.6734
005487.jpg,L,0.3161,0.6734
005488.jpg,L,0.3161,0.6734
005489.jpg,L,0.3161,0.6734
005490.jpg,L,0.3161,0.6734
005491.jpg,L,0.3161,0.6734
005492.jpg,L,0.3161,0.6734
005493.jpg,L,0.3161,0.6734
005494.jpg,L,0.3161,0.6734
005495.jpg,L,0.3161,0.6734
005496.jpg,L,0.3161,0.6734
005497.jpg,L,0.3161,0.6734
005498.jpg,L,0.3161,0.6734
005499.jpg,L,0.3161,0.6734
005500.jpg,L,0.3161,0.6734
005501.jpg,L,0.3161,0.6734
005502.jpg,L,0.3161,0.6734
005503.jpg,L,0.3161,0.6734
005504.jpg,L,0.3161,0.6734
005505.jpg,L,0.3161,0.6734
005506.jpg,L,0.3161,0.6734
005507.jpg,L,0.3161,0.6734
005508.jpg,L,0.3161,0.6734
005509.jpg,L,0.3161,0.6734
005510.jpg,L,0.3161,0.6734
005511.jpg,L,0.3161,0.6734
005512.jpg,L,0.3161,0.6734
005513.jpg,L,0.3161,0.6734
005663.jpg,L,-0.1012,0.2221
005664.jpg,L,-0.1012,0.2221
005665.jpg,L,-0.1012,0.2221
005666.jpg,L,-0.1012,0.2221
005667.jpg,L,-0.1012,0.2221
005668.jpg,L,-0.1012,0.2221
005669.jpg,L,-0.1012,0.2221
005670.jpg,L,-0.1012,0.2221
005671.jpg,L,-0.1012,0.2221
005672.jpg,L,-0.1012,0.2221
005673.jpg,L,-0.1012,0.2221
005674.jpg,L,-0.1012,0.2221
005675.jpg,L,-0.1012,0.2221
005676.jpg,L,-0.1012,0.2221
005677.jpg,L,-0.1012,0.2221
005678.jpg,L,-0.1012,0.2221
005679.jpg,L,-0.1012,0.2221
005680.jpg,L,-0.1012,0.2221
005681.jpg,L,-0.1012,0.2221
005682.jpg,L,-0.1012,0.2221
005683.jpg,L,-0.1012,0.2221
005684.jpg,L,-0.1012,0.2221
005685.jpg,L,-0.1012,0.2221
005686.jpg,L,-0.1012,0.2221
005687.jpg,L,-0.1012,0.2221
005688.jpg,L,-0.1012,0.2221
005689.jpg,L,-0.1012,0.2221
005690.jpg,L,-0.1012,0.2221
005691.jpg,L,-0.1012,0.2221
005692.jpg,L,-0.1012,0.2221
005693.jpg,L,-0.1012,0.2221
005694.jpg,L,-0.1012,0.2221
005695.jpg,L,-0.1012,0.2221
005696.jpg,L,-0.1012,0.2221
005697.jpg,L,-0.1012,0.2221
005698.jpg,L,-0.1012,0.2221
005699.jpg,L,-0.1012,0.2221
005700.jpg,L,-0.1012,0.2221
005701.jpg,L,-0.1012,0.2221
005702.jpg,L,-0.1012,0.2221
005703.jpg,L,-0.1012,0.2221
005704.jpg,L,-0.1012,0.2221
005705.jpg,L,-0.1012,0.2221
005706.jpg,L,-0.1012,0.2221
005707.jpg,L,-0.1012,0.2221
005708.jpg,L,-0.1012,0.2221
005709.jpg,L,-0.1012,0.2221
005710.jpg,L,-0.1012,0.2221
005711.jpg,L,-0.1012,0.2221
005712.jpg,L,-0.1012,0.2221
005713.jpg,L,-0.1012,0.2221
005714.jpg,L,-0.1012,0.2221
005715.jpg,L,-0.1012,0.2221
005716.jpg,L,-0.1012,0.2221
005717.jpg,L,-0.1012,0.2221
005718.jpg,L,-0.1012,0.2221
005719.jpg,L,-0.1012,0.2221
005720.jpg,L,-0.1012,0.2221
005721.jpg,L,-0.1012,0.2221
005722.jpg,L,-0.1012,0.2221
005723.jpg,L,-0.1012,0.2221
005724.jpg,L,-0.1012,0.2221
005725.jpg,L,-0.1012,0.2221
005726.jpg,L,-0.1012,0.2221
005727.jpg,L,-0.1012,0.2221
005728.jpg,L,-0.1012,0.2221
005729.jpg,L,-0.1012,0.2221
005730.jpg,L,-0.1012,0.2221
005731.jpg,L,-0.1012,0.2221
005732.jpg,L,-0.1012,0.2221
005733.jpg,L,-0.1012,0.2221
005734.jpg,L,-0.1012,0.2221
005735.jpg,L,-0.1012,0.2221
005736.jpg,L,-0.1012,0.2221
005737.jpg,L,-0.1012,0.2221
005738.jpg,L,-0.1012,0.2221
005739.jpg,L,-0.1012,0.2221
005740.jpg,L,-0.1012,0.2221
005741.jpg,L,-0.1012,0.2221
005742.jpg,L,-0.1012,0.2221
005743.jpg,L,-0.1012,0.2221
005744.jpg,L,-0.1012,0.2221
005745.jpg,L,-0.1012,0.2221
005746.jpg,L,-0.1012,0.2221
005747.jpg,L,-0.1012,0.2221
005748.jpg,L,-0.1012,0.2221
005749.jpg,L,-0.1012,0.2221
005750.jpg,L,-0.1012,0.2221
005751.jpg,L,-0.1012,0.2221
005752.jpg,L,-0.1012,0.2221
005753.jpg,L,-0.1012,0.2221
005754.jpg,L,-0.1012,0.2221
005755.jpg,L,-0.1012,0.2221
005756.jpg,L,-0.1012,0.2221
005757.jpg,L,-0.1012,0.2221
005758.jpg,L,-0.1012,0.2221
005759.jpg,L,-0.1012,0.2221
005760.jpg,L,-0.1012,0.2221
005761.jpg,L,-0.1012,0.2221
005762.jpg,L,-0.1012,0.2221
005763.jpg,L,-0.1012,0.2221
005764.jpg,L,-0.1012,0.2221
005765.jpg,L,-0.1012,0.2221
005766.jpg,L,-0.1012,0.2221
005767.jpg,L,-0.1012,0.2221
005768.jpg,L,-0.1012,0.2221
005769.jpg,L,-0.1012,0.2221
005770.jpg,L,-0.1012,0.2221
005771.jpg,L,-0.1012,0.2221
005772.jpg,L,-0.1012,0.2221
005773.jpg,L,-0.1012,0.2221
005774.jpg,L,-0.1012,0.2221
005775.jpg,L,-0.1012,0.2221
005776.jpg,L,-0.1012,0.2221
005777.jpg,L,-0.1012,0.2221
005778.jpg,L,-0.1012,0.2221
005779.jpg,L,-0.1012,0.2221
005780.jpg,L,-0.1012,0.2221
005781.jpg,L,-0.1012,0.2221
005782.jpg,L,-0.1012,0.2221
005783.jpg,L,-0.1012,0.2221
005784.jpg,L,-0.1012,0.2221
005785.jpg,L,-0.1012,0.2221
005786.jpg,L,-0.1012,0.2221
005787.jpg,L,-0.1012,0.2221
005788.jpg,L,-0.1012,0.2221
005789.jpg,L,-0.1012,0.2221
005790.jpg,L,-0.1012,0.2221
005791.jpg,L,-0.1012,0.2221
005792.jpg,L,-0.1012,0.2221
005793.jpg,L,-0.1012,0.2221
005794.jpg,L,-0.1012,0.2221
005795.jpg,L,-0.1012,0.2221
005796.jpg,L,-0.1012,0.2221
005797.jpg,L,-0.1012,0.2221
005798.jpg,L,-0.1012,0.2221
005799.jpg,L,-0.1012,0.2221
005800.jpg,L,-0.1012,0.2221
005801.jpg,L,-0.1012,0.2221
005802.jpg,L,-0.1012,0.2221
005803.jpg,L,-0.1012,0.2221
005804.jpg,L,-0.1012,0.2221
005805.jpg,L,-0.1012,0.2221
005806.jpg,L,-0.1012,0.2221
005807.jpg,L,-0.1012,0.2221
005808.jpg,L,-0.1012,0.2221
005809.jpg,L,-0.1012,0.2221
005810.jpg,L,-0.1012,0.2221
005960.jpg,L,-0.0056,-0.6618
005961.jpg,L,-0.0056,-0.6618
005962.jpg,L,-0.0056,-0.6618
005963.jpg,L,-0.0056,-0.6618
005964.jpg,L,-0.0056,-0.6618
005965.jpg,L,-0.0056,-0.6618
005966.jpg,L,-0.0056,-0.6618
005967.jpg,L,-0.0056,-0.6618
005968.jpg,L,-0.0056,-0.6618
005969.jpg,L,-0.0056,-0.6618
005970.jpg,L,-0.0056,-0.6618
005971.jpg,L,-0.0056,-0.6618
005972.jpg,L,-0.0056,-0.6618
005973.jpg,L,-0.0056,-0.6618
005974.jpg,L,-0.0056,-0.6618
005975.jpg,L,-0.0056,-0.6618
005976.jpg,L,-0.0056,-0.6618
005977.jpg,L,-0.0056,-0.6618
005978.jpg,L,-0.0056,-0.6618
005979.jpg,L,-0.0056,-0.6618
005980.jpg,L,-0.0056,-0.6618
005981.jpg,L,-0.0056,-0.6618
005982.jpg,L,-0.0056,-0.6618
005983.jpg,L,-0.0056,-0.6618
005984.jpg,L,-0.0056,-0.6618
005985.jpg,L,-0.0056,-0.6618
005986.jpg,L,-0.0056,-0.6618
005987.jpg,L,-0.0056,-0.6618
005988.jpg,L,-0.0056,-0.6618
005989.jpg,L,-0.0056,-0.6618
005990.jpg,L,-0.0056,-0.6618
005991.jpg,L,-0.0056,-0.6618
005992.jpg,L,-0.0056,-0.6618
005993.jpg,L,-0.0056,-0.6618
005994.jpg,L,-0.0056,-0.6618
005995.jpg,L,-0.0056,-0.6618
005996.jpg,L,-0.0056,-0.6618
005997.jpg,L,-0.0056,-0.6618
005998.jpg,L,-0.0056,-0.6618
005999.jpg,L,-0.0056,-0.6618
006000.jpg,L,-0.0056,-0.6618
006001.jpg,L,-0.0056,-0.6618
006002.jpg,L,-0.0056,-0.6618
006003.jpg,L,-0.0056,-0.6618
006004.jpg,L,-0.0056,-0.6618
006005.jpg,L,-0.0056,-0.6618
006006.jpg,L,-0.0056,-0.6618
006007.jpg,L,-0.0056,-0.6618
006008.jpg,L,-0.0056,-0.6618
006009.jpg,L,-0.0056,-0.6618
006010.jpg,L,-0.0056,-0.6618
006011.jpg,L,-0.0056,-0.6618
006012.jpg,L,-0.0056,-0.6618
006013.jpg,L,-0.0056,-0.6618
006014.jpg,L,-0.0056,-0.6618
006015.jpg,L,-0.0056,-0.6618
006016.jpg,L,-0.0056,-0.6618
006017.jpg,L,-0.0056,-0.6618
006018.jpg,L,-0.0056,-0.6618
006019.jpg,L,-0.0056,-0.6618
006020.jpg,L,-0.0056,-0.6618
006021.jpg,L,-0.0056,-0.6618
006022.jpg,L,-0.0056,-0.6618
006023.jpg,L,-0.0056,-0.6618
006024.jpg,L,-0.0056,-0.6618
006025.jpg,L,-0.0056,-0.6618
006026.jpg,L,-0.0056,-0.6618
006027.jpg,L,-0.0056,-0.6618
006028.jpg,L,-0.0056,-0.6618
006029.jpg,L,-0.0056,-0.6618
006030.jpg,L,-0.0056,-0.6618
006031.jpg,L,-0.0056,-0.6618
006032.jpg,L,-0.0056,-0.6618
006033.jpg,L,-0.0056,-0.6618
006034.jpg,L,-0.0056,-0.6618
006035.jpg,L,-0.0056,-0.6618
006036.jpg,L,-0.0056,-0.6618
006037.jpg,L,-0.0056,-0.6618
006038.jpg,L,-0.0056,-0.6618
006039.jpg,L,-0.0056,-0.6618
006040.jpg,L,-0.0056,-0.6618
006041.jpg,L,-0.0056,-0.6618
006042.jpg,L,-0.0056,-0.6618
006043.jpg,L,-0.0056,-0.6618
006044.jpg,L,-0.0056,-0.6618
006045.jpg,L,-0.0056,-0.6618
006046.jpg,L,-0.0056,-0.6618
006047.jpg,L,-0.0056,-0.6618
006048.jpg,L,-0.0056,-0.6618
006049.jpg,L,-0.0056,-0.6618
006050.jpg,L,-0.0056,-0.6618
006051.jpg,L,-0.0056,-0.6618
006052.jpg,L,-0.0056,-0.6618
006053.jpg,L,-0.0056,-0.6618
006054.jpg,L,-0.0056,-0.6618
006055.jpg,L,-0.0056,-0.6618
006056.jpg,L,-0.0056,-0.6618
006057.jpg,L,-0.0056,-0.6618
006058.jpg,L,-0.0056,-0.6618
006059.jpg,L,-0.0056,-0.6618
006060.jpg,L,-0.0056,-0.6618
006061.jpg,L,-0.0056,-0.6618
006062.jpg,L,-0.0056,-0.6618
006063.jpg,L,-0.0056,-0.6618
006064.jpg,L,-0.0056,-0.6618
006065.jpg,L,-0.0056,-0.6618
006066.jpg,L,-0.0056,-0.6618
006067.jpg,L,-0.0056,-0.6618
006068.jpg,L,-0.0056,-0.6618
006069.jpg,L,-0.0056,-0.6618
006070.jpg,L,-0.0056,-0.6618
006071.jpg,L,-0.0056,-0.6618
006072.jpg,L,-0.0056,-0.6618
006073.jpg,L,-0.0056,-0.6618
006074.jpg,L,-0.0056,-0.6618
006075.jpg,L,-0.0056,-0.6618
006076.jpg,L,-0.0056,-0.6618
006077.jpg,L,-0.0056,-0.6618
006078.jpg,L,-0.0056,-0.6618
006079.jpg,L,-0.0056,-0.6618
006080.jpg,L,-0.0056,-0.6618
006081.jpg,L,-0.0056,-0.6618
006082.jpg,L,-0.0056,-0.6618
006083.jpg,L,-0.0056,-0.6618
006084.jpg,L,-0.0056,-0.6618
006085.jpg,L,-0.0056,-0.6618
006086.jpg,L,-0.0056,-0.6618
006087.jpg,L,-0.0056,-0.6618
006088.jpg,L,-0.0056,-0.6618
006089.jpg,L,-0.0056,-0.6618
006090.jpg,L,-0.0056,-0.6618
006091.jpg,L,-0.0056,-0.6618
006092.jpg,L,-0.0056,-0.6618
006093.jpg,L,-0.0056,-0.6618
006094.jpg,L,-0.0056,-0.6618
006095.jpg,L,-0.0056,-0.6618
006096.jpg,L,-0.0056,-0.6618
006097.jpg,L,-0.0056,-0.6618
006098.jpg,L,-0.0056,-0.6618
006099.jpg,L,-0.0056,-0.6618
006100.jpg,L,-0.0056,-0.6618
006101.jpg,L,-0.0056,-0.6618
006102.jpg,L,-0.0056,-0.6618
006103.jpg,L,-0.0056,-0.6618
006104.jpg,L,-0.0056,-0.6618
006105.jpg,L,-0.0056,-0.6618
006106.jpg,L,-0.0056,-0.6618
006107.jpg,L,-0.0056,-0.6618
006108.jpg,L,-0.0056,-0.6618
006259.jpg,L,-0.0433,-0.4314
006260.jpg,L,-0.0433,-0.4314
006261.jpg,L,-0.0433,-0.4314
006262.jpg,L,-0.0433,-0.4314
006263.jpg,L,-0.0433,-0.4314
006264.jpg,L,-0.0433,-0.4314
006265.jpg,L,-0.0433,-0.4314
006266.jpg,L,-0.0433,-0.4314
006267.jpg,L,-0.0433,-0.4314
006268.jpg,L,-0.0433,-0.4314
006269.jpg,L,-0.0433,-0.4314
006270.jpg,L,-0.0433,-0.4314
006271.jpg,L,-0.0433,-0.4314
006272.jpg,L,-0.0433,-0.4314
006273.jpg,L,-0.0433,-0.4314
006274.jpg,L,-0.0433,-0.4314
006275.jpg,L,-0.0433,-0.4314
006276.jpg,L,-0.0433,-0.4314
006277.jpg,L,-0.0433,-0.4314
006278.jpg,L,-0.0433,-0.4314
006279.jpg,L,-0.0433,-0.4314
006280.jpg,L,-0.0433,-0.4314
006281.jpg,L,-0.0433,-0.4314
006282.jpg,L,-0.0433,-0.4314
006283.jpg,L,-0.0433,-0.4314
006284.jpg,L,-0.0433,-0.4314
006285.jpg,L,-0.0433,-0.4314
006286.jpg,L,-0.0433,-0.4314
006287.jpg,L,-0.0433,-0.4314
006288.jpg,L,-0.0433,-0.4314
006289.jpg,L,-0.0433,-0.4314
006290.jpg,L,-0.0433,-0.4314
006291.jpg,L,-0.0433,-0.4314
006292.jpg,L,-0.0433,-0.4314
006293.jpg,L,-0.0433,-0.4314
006294.jpg,L,-0.0433,-0.4314
006295.jpg,L,-0.0433,-0.4314
006296.jpg,L,-0.0433,-0.4314
006297.jpg,L,-0.0433,-0.4314
006298.jpg,L,-0.0433,-0.4314
006299.jpg,L,-0.0433,-0.4314
006300.jpg,L,-0.0433,-0.4314
006301.jpg,L,-0.0433,-0.4314
006302.jpg,L,-0.0433,-0.4314
006303.jpg,L,-0.0433,-0.4314
006304.jpg,L,-0.0433,-0.4314
006305.jpg,L,-0.0433,-0.4314
006306.jpg,L,-0.0433,-0.4314
006307.jpg,L,-0.0433,-0.4314
006308.jpg,L,-0.0433,-0.4314
006309.jpg,L,-0.0433,-0.4314
006310.jpg,L,-0.0433,-0.4314
006311.jpg,L,-0.0433,-0.4314
006312.jpg,L,-0.0433,-0.4314
006313.jpg,L,-0.0433,-0.4314
006314.jpg,L,-0.0433,-0.4314
006315.jpg,L,-0.0433,-0.4314
006316.jpg,L,-0.0433,-0.4314
006317.jpg,L,-0.0433,-0.4314
006318.jpg,L,-0.0433,-0.4314
006319.jpg,L,-0.0433,-0.4314
006320.jpg,L,-0.0433,-0.4314
006321.jpg,L,-0.0433,-0.4314
006322.jpg,L,-0.0433,-0.4314
006323.jpg,L,-0.0433,-0.4314
006324.jpg,L,-0.0433,-0.4314
006325.jpg,L,-0.0433,-0.4314
006326.jpg,L,-0.0433,-0.4314
006327.jpg,L,-0.0433,-0.4314
006328.jpg,L,-0.0433,-0.4314
006329.jpg,L,-0.0433,-0.4314
006330.jpg,L,-0.0433,-0.4314
006331.jpg,L,-0.0433,-0.4314
006332.jpg,L,-0.0433,-0.4314
006333.jpg,L,-0.0433,-0.4314
006334.jpg,L,-0.0433,-0.4314
006335.jpg,L,-0.0433,-0.4314
006336.jpg,L,-0.0433,-0.4314
006337.jpg,L,-0.0433,-0.4314
006338.jpg,L,-0.0433,-0.4314
006339.jpg,L,-0.0433,-0.4314
006340.jpg,L,-0.0433,-0.4314
006341.jpg,L,-0.0433,-0.4314
006342.jpg,L,-0.0433,-0.4314
006343.jpg,L,-0.0433,-0.4314
006344.jpg,L,-0.0433,-0.4314
006345.jpg,L,-0.0433,-0.4314
006346.jpg,L,-0.0433,-0.4314
006347.jpg,L,-0.0433,-0.4314
006348.jpg,L,-0.0433,-0.4314
006349.jpg,L,-0.0433,-0.4314
006350.jpg,L,-0.0433,-0.4314
006351.jpg,L,-0.0433,-0.4314
006352.jpg,L,-0.0433,-0.4314
006353.jpg,L,-0.0433,-0.4314
006354.jpg,L,-0.0433,-0.4314
006355.jpg,L,-0.0433,-0.4314
006356.jpg,L,-0.0433,-0.4314
006357.jpg,L,-0.0433,-0.4314
006358.jpg,L,-0.0433,-0.4314
006359.jpg,L,-0.0433,-0.4314
006360.jpg,L,-0.0433,-0.4314
006361.jpg,L,-0.0433,-0.4314
006362.jpg,L,-0.0433,-0.4314
006363.jpg,L,-0.0433,-0.4314
006364.jpg,L,-0.0433,-0.4314
006365.jpg,L,-0.0433,-0.4314
006366.jpg,L,-0.0433,-0.4314
006367.jpg,L,-0.0433,-0.4314
006368.jpg,L,-0.0433,-0.4314
006369.jpg,L,-0.0433,-0.4314
006370.jpg,L,-0.0433,-0.4314
006371.jpg,L,-0.0433,-0.4314
006372.jpg,L,-0.0433,-0.4314
006373.jpg,L,-0.0433,-0.4314
006374.jpg,L,-0.0433,-0.4314
006375.jpg,L,-0.0433,-0.4314
006376.jpg,L,-0.0433,-0.4314
006377.jpg,L,-0.0433,-0.4314
006378.jpg,L,-0.0433,-0.4314
006379.jpg,L,-0.0433,-0.4314
006380.jpg,L,-0.0433,-0.4314
006381.jpg,L,-0.0433,-0.4314
006382.jpg,L,-0.0433,-0.4314
006383.jpg,L,-0.0433,-0.4314
006384.jpg,L,-0.0433,-0.4314
006385.jpg,L,-0.0433,-0.4314
006386.jpg,L,-0.0433,-0.4314
006387.jpg,L,-0.0433,-0.4314
006388.jpg,L,-0.0433,-0.4314
006389.jpg,L,-0.0433,-0.4314
006390.jpg,L,-0.0433,-0.4314
006391.jpg,L,-0.0433,-0.4314
006392.jpg,L,-0.0433,-0.4314
006393.jpg,L,-0.0433,-0.4314
006394.jpg,L,-0.0433,-0.4314
006395.jpg,L,-0.0433,-0.4314
006396.jpg,L,-0.0433,-0.4314
006397.jpg,L,-0.0433,-0.4314
006398.jpg,L,-0.0433,-0.4314
006399.jpg,L,-0.0433,-0.4314
006400.jpg,L,-0.0433,-0.4314
006401.jpg,L,-0.0433,-0.4314
006402.jpg,L,-0.0433,-0.4314
006403.jpg,L,-0.0433,-0.4314
006404.jpg,L,-0.0433,-0.4314
006405.jpg,L,-0.0433,-0.4314
006406.jpg,L,-0.0433,-0.4314
006407.jpg,L,-0.0433,-0.4314
006557.jpg,L,0.1332,-0.2861
006558.jpg,L,0.1332,-0.2861
006559.jpg,L,0.1332,-0.2861
006560.jpg,L,0.1332,-0.2861
006561.jpg,L,0.1332,-0.2861
006562.jpg,L,0.1332,-0.2861
006563.jpg,L,0.1332,-0.2861
006564.jpg,L,0.1332,-0.2861
006565.jpg,L,0.1332,-0.2861
006566.jpg,L,0.1332,-0.2861
006567.jpg,L,0.1332,-0.2861
006568.jpg,L,0.1332,-0.2861
006569.jpg,L,0.1332,-0.2861
006570.jpg,L,0.1332,-0.2861
006571.jpg,L,0.1332,-0.2861
006572.jpg,L,0.1332,-0.2861
006573.jpg,L,0.1332,-0.2861
006574.jpg,L,0.1332,-0.2861
006575.jpg,L,0.1332,-0.2861
006576.jpg,L,0.1332,-0.2861
006577.jpg,L,0.1332,-0.2861
006578.jpg,L,0.1332,-0.2861
006579.jpg,L,0.1332,-0.2861
006580.jpg,L,0.1332,-0.2861
006581.jpg,L,0.1332,-0.2861
006582.jpg,L,0.1332,-0.2861
006583.jpg,L,0.1332,-0.2861
006584.jpg,L,0.1332,-0.2861
006585.jpg,L,0.1332,-0.2861
006586.jpg,L,0.1332,-0.2861
006587.jpg,L,0.1332,-0.2861
006588.jpg,L,0.1332,-0.2861
006589.jpg,L,0.1332,-0.2861
006590.jpg,L,0.1332,-0.2861
006591.jpg,L,0.1332,-0.2861
006592.jpg,L,0.1332,-0.2861
006593.jpg,L,0.1332,-0.2861
006594.jpg,L,0.1332,-0.2861
006595.jpg,L,0.1332,-0.2861
006596.jpg,L,0.1332,-0.2861
006597.jpg,L,0.1332,-0.2861
006598.jpg,L,0.1332,-0.2861
006599.jpg,L,0.1332,-0.2861
006600.jpg,L,0.1332,-0.2861
006601.jpg,L,0.1332,-0.2861
006602.jpg,L,0.1332,-0.2861
006603.jpg,L,0.1332,-0.2861
006604.jpg,L,0.1332,-0.2861
006605.jpg,L,0.1332,-0.2861
